id,role,version,category,file_path,expected,actual,exact_match,norm_exact_match,char_distance,expected_chars,cer,rtf,audio_duration_s,inference_time_s
director_056,director,standard,standard/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/director/director_056.wav,查看本年级数学成绩排名。,查看 本 年级 数学 成绩 排名,False,True,0,11,0.0,0.3091,2.644,0.8172
director_057,director,standard,standard/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/director/director_057.wav,帮我生成本年级周简报。,帮 我 生成 成本 年级 中 警报,False,False,3,10,0.3,0.318,2.254,0.7166
director_058,director,standard,standard/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/director/director_058.wav,我想看一下本年级数学成绩排名。,我 想 看一下 的 年级 数学 成绩 排名,False,False,1,14,0.0714,0.2862,3.151,0.9019
director_059,director,standard,standard/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/director/director_059.wav,生成一份包含七年级一班数据的周工作简报。,生成 一份 包含 七年级 一般 数据 的 中 工作 见报,False,False,3,19,0.1579,0.2443,4.066,0.9933
director_060,director,standard,standard/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/director/director_060.wav,生成年级简报。,生成 年级 简报,False,True,0,6,0.0,0.3493,1.465,0.5117
teacher_001,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_001.wav,打开我的教学工作台。,打开 我 的 教学 工作台,False,True,0,9,0.0,0.3838,2.014,0.7731
teacher_002,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_002.wav,返回教师工作台首页。,返回 教师 工作台 首页,False,True,0,9,0.0,0.2741,2.152,0.59
teacher_003,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_003.wav,帮我打开教学工作台。,帮 我 打开 教学 工作台,False,True,0,9,0.0,0.4023,2.103,0.846
teacher_004,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_004.wav,我想回到教师工作台首页。,我 想 回到 教师 工作台 首页,False,True,0,11,0.0,0.3202,2.489,0.797
teacher_005,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_005.wav,切到七年级数学教师工作台首页。,七 到 七年级 数学 教师 工作台 首页,False,False,1,14,0.0714,0.316,3.222,1.0183
teacher_006,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_006.wav,打开教学工作台。,打开 教学 工作台,False,True,0,7,0.0,0.4499,1.701,0.7651
teacher_007,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_007.wav,查看今天我的课程安排。,查看 今天 我 的 课程 安排,False,True,0,10,0.0,0.3068,2.342,0.7187
teacher_008,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_008.wav,查询下一节课的上课班级。,查询 下 一节 课 的 上课 班级,False,True,0,11,0.0,0.323,2.516,0.8129
teacher_009,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_009.wav,帮我看一下今天我的课表。,帮 我 看一下 今天 我 的 课表,False,True,0,11,0.0,0.3708,2.289,0.8487
teacher_010,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_010.wav,我想查一下下一节课上哪个班。,我 想 查 一下 下 一节 课 上 哪个 班,False,True,0,13,0.0,0.3006,2.884,0.867
teacher_011,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_011.wav,看一下今天下午第三节课的上课班级。,看一下 今天下午 第三节 课 的 上课 班级,False,True,0,16,0.0,0.2621,3.511,0.9203
teacher_012,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_012.wav,看我的课表。,看我 的 课表,False,True,0,5,0.0,0.554,1.073,0.5943
teacher_013,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_013.wav,打开七年级一班学生名单。,打开 七年级 一般 学生 名单,False,False,1,11,0.0909,0.3387,2.502,0.8474
teacher_014,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_014.wav,查看今天本班学生考勤情况。,查看 今天 本班 学生 考勤 情况,False,True,0,12,0.0,0.2689,3.05,0.8201
teacher_015,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_015.wav,帮我打开七年级一班学生名单。,帮 我 打开 七年级 一般 学生 名单,False,False,1,13,0.0769,0.301,2.904,0.8742
teacher_016,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_016.wav,我想看一下今天本班考勤情况。,我 想 看一下 今天 本班 考勤 情况,False,True,0,13,0.0,0.2853,3.058,0.8726
teacher_017,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_017.wav,打开七年级二班学生名单。,打开 七年级 二 班 学生 名单,False,True,0,11,0.0,0.3353,2.525,0.8466
teacher_018,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_018.wav,看班级名单。,看 班级 名单,False,True,0,5,0.0,0.345,1.177,0.4061
teacher_019,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_019.wav,为今天第一节课发起点名。,为 今天 第一节 课 发起 点名,False,True,0,11,0.0,0.3538,2.501,0.8847
teacher_020,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_020.wav,查询本周我的调课记录。,查询 本周 我 的 掉 可 记录,False,False,2,10,0.2,0.3321,2.18,0.7239
teacher_021,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_021.wav,帮我给今天第一节课发起点名。,帮 我 给 今天 第一节 课 发起 点名,False,True,0,13,0.0,0.3227,2.881,0.9296
teacher_022,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_022.wav,我想查一下这周我的调课记录。,我 想 查 一下 这 周 我 的 掉 可 记录,False,False,2,13,0.1538,0.2524,2.756,0.6958
teacher_023,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_023.wav,给七年级一班今天第一节数学课发起点名。,给 七年级 一般 今天 的 一节 数学 课 发起 点名,False,False,2,18,0.1111,0.2792,3.982,1.1117
teacher_024,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_024.wav,发起点名。,发起 点名,False,True,0,4,0.0,0.6739,1.003,0.6758
teacher_025,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_025.wav,打开我的作业批改列表。,打开 我 的 作业 批改 列表,False,True,0,10,0.0,0.3781,2.072,0.7834
teacher_026,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_026.wav,查看未提交作业的学生名单。,查看 为 提交 作业 的 学生 名单,False,False,1,12,0.0833,0.3024,2.725,0.8243
teacher_027,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_027.wav,帮我打开作业批改列表。,帮 我 打开 作业 批改 列表,False,True,0,10,0.0,0.3508,2.161,0.758
teacher_028,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_028.wav,我想看一下谁还没交作业。,我 想 看一下 谁 还 没 交 作业,False,True,0,11,0.0,0.3151,2.443,0.7696
teacher_029,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_029.wav,查一下七年级一班语文作业未提交名单。,查 一下 七年级 一般 语文 作业 为 提交 名单,False,False,2,17,0.1176,0.2569,3.677,0.9448
teacher_030,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_030.wav,看未交作业。,看 交 作业,False,False,1,5,0.2,0.6131,1.154,0.7075
teacher_031,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_031.wav,查询本次作业完成率。,查询 本次 作业 完成 与,False,False,1,9,0.1111,0.3686,2.087,0.7693
teacher_032,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_032.wav,打开最近一次考试成绩分析。,打开 最近 一次 考试 成绩 分析,False,True,0,12,0.0,0.3286,2.699,0.8869
teacher_033,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_033.wav,帮我查一下这次作业完成率。,帮 我 查 一下 这次 作业 完成 与,False,False,1,12,0.0833,0.3391,2.567,0.8706
teacher_034,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_034.wav,我想看一下最近一次考试成绩分析。,我 想 看一下 最近 一次 考试 成绩 分析,False,True,0,15,0.0,0.2607,3.302,0.8608
teacher_035,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_035.wav,看一下七年级一班最近一次数学考试成绩分析。,看一下 七年级 一般 最近 一次 数学 考试 成绩 分析,False,False,1,20,0.05,0.234,4.358,1.0197
teacher_036,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_036.wav,看成绩分析。,看 成绩 分析,False,True,0,5,0.0,0.387,1.247,0.4826
teacher_037,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_037.wav,查看本班数学成绩分布。,查看 本班 数学 成绩 分布,False,True,0,10,0.0,0.3346,2.307,0.772
teacher_038,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_038.wav,打开学生课堂表现记录。,打开 学生 课堂 表现 记录,False,True,0,10,0.0,0.3323,2.328,0.7733
teacher_039,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_039.wav,帮我看一下本班数学成绩分布。,帮 我 看一下 本班 数学 成绩 分布,False,True,0,13,0.0,0.3414,2.753,0.9398
teacher_040,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_040.wav,我想打开学生课堂表现记录。,我 想 打开 学生 课堂 表现 记录,False,True,0,12,0.0,0.2822,2.756,0.7778
teacher_041,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_041.wav,打开张明的课堂表现记录。,打开 张明 的 课堂 表现 记录,False,True,0,11,0.0,0.3513,2.339,0.8216
teacher_042,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_042.wav,看课堂表现。,看 课堂 表现,False,True,0,5,0.0,0.4869,1.235,0.6015
teacher_043,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_043.wav,给张明添加课堂表扬记录。,给 张明 添加 课堂 表扬 记录,False,True,0,11,0.0,0.386,2.461,0.9499
teacher_044,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_044.wav,查询成绩下降明显的学生。,查询 成绩 下降 明显 的 学生,False,True,0,11,0.0,0.3105,2.644,0.821
teacher_045,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_045.wav,帮我给张明加一条课堂表扬记录。,帮 我 给 张明 加一 条 课堂 表扬 记录,False,True,0,14,0.0,0.2957,3.02,0.8932
teacher_046,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_046.wav,我想查一下成绩下降比较明显的学生。,我 想 查 一下 成绩 下降 比较 明显 的 学生,False,True,0,16,0.0,0.2457,3.627,0.891
teacher_047,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_047.wav,给李晓彤添加一条课堂表扬记录。,给 你 晓彤 添加 一条 课堂 表扬 记录,False,False,1,14,0.0714,0.3151,3.123,0.9841
teacher_048,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_048.wav,加表扬记录。,家 表扬 记录,False,False,1,5,0.2,0.5773,1.074,0.6201
teacher_049,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_049.wav,查看本周家校沟通记录。,查看 本周 家校 沟通 记录,False,True,0,10,0.0,0.3219,2.307,0.7427
teacher_050,teacher,standard,standard/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/standard/teacher/teacher_050.wav,打开我的备课任务。,打开 我 的 备课 任务,False,True,0,8,0.0,0.4326,1.666,0.7205
